userID,Location,Age
1603,Italy,21
1604,Russia,41
1605,South Africa,36
1606,Mexico,32
1607,New Zealand,13
1608,Russia,25
1609,Russia,15
1610,Australia,22
1611,Italy,42
1612,New Zealand,44
1613,Bangladesh,36
1614,South Africa,43
1615,Canada,45
1616,Canada,33
1617,Australia,31
1618,Canada,42
1619,England,39
1620,Bangladesh,22
1621,Bangladesh,23
1622,South Africa,19
1623,Canada,25
1624,Mexico,43
1625,New Zealand,16
1626,Canada,29
1627,New Zealand,34
1628,Mexico,25
1629,South Africa,21
1630,England,27
1631,Canada,49
1632,England,30
1633,USA,39
1634,Australia,30
1635,Australia,40
1636,New Zealand,34
1637,USA,32
1638,Italy,50
1639,Russia,40
1640,Bangladesh,26
1641,New Zealand,34
1642,Russia,24
1643,Mexico,12
1644,USA,18
1645,Russia,30
1646,Russia,24
1647,Australia,30
1648,Canada,20
1649,USA,27
1650,Bangladesh,36
1651,Canada,39
1652,Russia,21
1653,Canada,14
1654,Mexico,19
1655,USA,38
1656,South Africa,49
1657,Italy,27
1658,New Zealand,26
1659,Canada,32
1660,South Africa,46
1661,Mexico,29
1662,Mexico,34
1663,Canada,19
1664,South Africa,29
1665,Canada,49
1666,England,16
1667,Bangladesh,18
1668,England,50
1669,Mexico,34
1670,Russia,34
1671,England,33
1672,Australia,35
1673,Russia,25
1674,England,30
1675,England,23
1676,Italy,45
1677,Bangladesh,48
1678,Russia,19
1679,Bangladesh,33
1680,England,29
1681,Australia,13
1682,England,50
1683,Bangladesh,30
1684,New Zealand,49
1685,USA,37
1686,USA,15
1687,Italy,15
1688,South Africa,22
1689,Italy,17
1690,South Africa,17
1691,South Africa,36
1692,Mexico,26
1693,Italy,42
1694,Canada,13
1695,Canada,14
1696,USA,23
1697,South Africa,29
1698,Bangladesh,19
1699,USA,12
1700,New Zealand,36
1701,New Zealand,13
1702,USA,12
1703,Canada,36
1704,New Zealand,36
1705,South Africa,48
1706,Russia,43
1707,Australia,19
1708,Mexico,31
1709,England,40
1710,New Zealand,21
1711,England,32
1712,Russia,17
1713,South Africa,19
1714,Mexico,25
1715,Russia,19
1716,Italy,50
1717,Mexico,48
1718,USA,23
1719,Italy,34
1720,South Africa,34
1721,Italy,14
1722,Mexico,38
1723,Australia,13
1724,Italy,16
1725,England,15
1726,USA,20
1727,Mexico,45
1728,Italy,16
1729,Bangladesh,41
1730,South Africa,46
1731,Australia,25
1732,New Zealand,19
1733,England,39
1734,South Africa,20
1735,Italy,18
1736,Bangladesh,35
1737,USA,27
1738,Mexico,37
1739,South Africa,47
1740,Mexico,17
1741,Mexico,35
1742,South Africa,21
1743,USA,37
1744,Russia,29
1745,England,33
1746,Australia,43
1747,Italy,50
1748,New Zealand,35
1749,Canada,16
1750,Italy,15
1751,Bangladesh,42
1752,Italy,15
1753,USA,31
1754,New Zealand,49
1755,South Africa,47
1756,Mexico,36
1757,Canada,36
1758,Bangladesh,13
1759,New Zealand,20
1760,Australia,27
1761,New Zealand,48
1762,USA,38
1763,Italy,23
1764,USA,47
1765,Russia,33
1766,USA,47
1767,Canada,19
1768,New Zealand,44
1769,Australia,34
1770,Italy,14
1771,Canada,25
1772,Mexico,12
1773,USA,47
1774,South Africa,49
1775,USA,44
1776,Mexico,32
1777,South Africa,33
1778,Australia,19
1779,USA,21
1780,Canada,22
1781,Australia,40
1782,Bangladesh,47
1783,Australia,35
1784,South Africa,26
1785,South Africa,42
1786,Australia,13
1787,Italy,18
1788,England,21
1789,Australia,49
1790,New Zealand,32
1791,Mexico,14
1792,Italy,38
1793,Canada,16
1794,England,20
1795,New Zealand,20
1796,England,17
1797,England,43
1798,Russia,27
1799,USA,13
1800,Russia,43
1801,Italy,28
1802,South Africa,21
1803,South Africa,32
1804,England,29
1805,South Africa,43
1806,Australia,49
1807,Canada,37
1808,New Zealand,20
1809,Canada,16
1810,Bangladesh,50
1811,USA,44
1812,Italy,32
1813,USA,30
1814,USA,23
1815,Bangladesh,49
1816,South Africa,26
1817,Russia,15
1818,South Africa,13
1819,South Africa,12
1820,England,40
1821,Italy,49
1822,Italy,40
1823,England,47
1824,Canada,46
1825,England,50
1826,Canada,36
1827,Mexico,43
1828,New Zealand,26
1829,South Africa,12
1830,USA,50
1831,Bangladesh,16
1832,Australia,19
1833,Mexico,44
1834,Italy,19
1835,New Zealand,20
1836,Italy,14
1837,Australia,48
1838,Russia,38
1839,Canada,29
1840,USA,36
1841,Bangladesh,44
1842,New Zealand,41
1843,Russia,19
1844,South Africa,49
1845,Bangladesh,38
1846,Canada,31
1847,Canada,39
1848,Australia,23
1849,England,48
1850,Mexico,49
1851,Australia,42
1852,Canada,44
1853,New Zealand,25
1854,Australia,21
1855,Mexico,41
1856,Italy,15
1857,Australia,36
1858,South Africa,48
1859,USA,49
1860,Canada,27
1861,Australia,17
1862,Bangladesh,15
1863,Canada,35
1864,Mexico,15
1865,Australia,12
1866,Canada,20
1867,South Africa,23
1868,Italy,24
1869,England,31
1870,Canada,36
1871,Canada,39
1872,New Zealand,46
1873,Bangladesh,18
1874,Italy,44
1875,Italy,43
1876,USA,18
1877,USA,13
1878,Australia,15
1879,England,28
1880,Russia,14
1881,Mexico,30
1882,Canada,45
1883,USA,25
1884,South Africa,36
1885,New Zealand,32
1886,South Africa,33
1887,Canada,12
1888,Bangladesh,44
1889,Canada,28
1890,England,28
1891,England,45
1892,Russia,44
1893,Mexico,36
1894,Italy,21
1895,South Africa,27
1896,England,50
1897,England,17
1898,New Zealand,42
1899,Canada,46
1900,Russia,48
1901,Australia,27
1902,Mexico,46
1903,Italy,23
1904,England,42
1905,Australia,20
1906,Russia,18
1907,England,48
1908,Canada,42
1909,England,41
1910,Australia,23
1911,Mexico,29
1912,Russia,25
1913,Australia,20
1914,England,18
1915,Australia,33
1916,USA,46
1917,South Africa,30
1918,USA,33
1919,Canada,20
1920,Italy,23
1921,USA,41
1922,Mexico,19
1923,England,25
1924,Canada,45
1925,Canada,17
1926,Italy,48
1927,Italy,27
1928,Italy,16
1929,England,48
1930,USA,12
1931,USA,50
1932,Mexico,45
1933,USA,43
1934,Bangladesh,22
1935,USA,41
1936,Mexico,24
1937,Italy,35
1938,Russia,19
1939,England,41
1940,New Zealand,17
1941,Mexico,46
1942,Mexico,27
1943,Canada,41
1944,New Zealand,22
1945,Mexico,27
1946,Russia,23
1947,Canada,43
1948,Russia,13
1949,Australia,18
1950,England,14
1951,Mexico,33
1952,Canada,36
1953,South Africa,25
1954,USA,13
1955,South Africa,33
1956,Russia,29
1957,Italy,34
1958,Australia,13
1959,England,34
1960,Canada,23
1961,Bangladesh,44
1962,Mexico,49
1963,New Zealand,38
1964,Russia,46
1965,Bangladesh,49
1966,Canada,20
1967,England,32
1968,Mexico,26
1969,Russia,47
1970,Bangladesh,24
1971,England,35
1972,Mexico,42
1973,South Africa,17
1974,Canada,45
1975,Italy,39
1976,Australia,37
1977,Australia,50
1978,Italy,23
1979,Russia,32
1980,USA,15
1981,Russia,12
1982,England,23
1983,England,16
1984,Bangladesh,37
1985,USA,48
1986,Mexico,49
1987,Russia,40
1988,USA,36
1989,Bangladesh,40
1990,USA,15
1991,Australia,32
1992,New Zealand,19
1993,Bangladesh,47
1994,Canada,38
1995,Mexico,12
1996,Canada,24
1997,Mexico,32
1998,USA,37
1999,Mexico,13
2000,Canada,20
2001,New Zealand,28
2002,Australia,28
2003,New Zealand,18
2004,USA,13
2005,New Zealand,41
2006,Mexico,45
2007,Russia,16
2008,Italy,19
2009,USA,48
2010,New Zealand,18
2011,South Africa,28
2012,Mexico,34
2013,England,44
2014,England,17
2015,Russia,26
2016,New Zealand,17
2017,Mexico,42
2018,England,50
2019,New Zealand,26
2020,Bangladesh,45
2021,England,21
2022,USA,35
2023,South Africa,45
2024,New Zealand,37
2025,Russia,34
2026,Russia,35
2027,Bangladesh,31
2028,Canada,43
2029,New Zealand,25
2030,New Zealand,49
2031,Australia,27
2032,Russia,22
2033,England,29
2034,South Africa,20
2035,Russia,19
2036,Canada,28
2037,Italy,23
2038,Canada,12
2039,Russia,31
2040,New Zealand,24
2041,Mexico,15
2042,Bangladesh,17
2043,New Zealand,26
2044,Canada,50
2045,Russia,17
2046,USA,15
2047,Italy,49
2048,Bangladesh,33
2049,USA,24
2050,England,35
2051,USA,20
2052,Australia,13
2053,South Africa,32
2054,Russia,13
2055,Mexico,17
2056,Russia,28
2057,New Zealand,47
2058,Italy,12
2059,New Zealand,38
2060,Canada,31
2061,Australia,28
2062,South Africa,16
2063,Russia,42
2064,Australia,22
2065,Canada,38
2066,USA,32
2067,Bangladesh,14
2068,Mexico,39
2069,USA,44
2070,New Zealand,42
2071,Australia,29
2072,England,20
2073,Canada,38
2074,Bangladesh,28
2075,New Zealand,13
2076,Mexico,20
2077,Russia,40
2078,Italy,23
2079,Canada,38
2080,South Africa,16
2081,England,16
2082,USA,13
2083,Canada,29
2084,Italy,25
2085,Italy,17
2086,Mexico,47
2087,Russia,36
2088,Bangladesh,19
2089,Mexico,18
2090,Bangladesh,36
2091,Italy,19
2092,Mexico,45
2093,Canada,23
2094,USA,14
2095,South Africa,47
2096,Canada,42
2097,New Zealand,21
2098,New Zealand,22
2099,New Zealand,27
2100,England,46
2101,Italy,22
2102,Italy,40
2103,USA,38
2104,Bangladesh,32
2105,England,16
2106,Russia,44
2107,Bangladesh,35
2108,South Africa,47
2109,Russia,38
2110,USA,27
2111,Canada,17
2112,New Zealand,40
2113,New Zealand,44
2114,Russia,40
2115,Russia,12
2116,Italy,21
2117,USA,19
2118,Australia,46
2119,Australia,45
2120,Mexico,31
2121,Bangladesh,39
2122,Italy,18
2123,USA,45
2124,Italy,45
2125,Mexico,21
2126,Italy,30
2127,South Africa,38
2128,Italy,43
2129,USA,25
2130,USA,23
2131,Australia,21
2132,Russia,12
2133,USA,41
2134,New Zealand,25
2135,Russia,36
2136,South Africa,27
2137,Italy,12
2138,New Zealand,40
2139,New Zealand,40
2140,Italy,35
2141,New Zealand,49
2142,South Africa,35
2143,Australia,34
2144,Australia,46
2145,Russia,14
2146,England,13
2147,Russia,31
2148,USA,23
2149,Australia,49
2150,South Africa,29
2151,New Zealand,33
2152,Italy,30
2153,Italy,28
2154,South Africa,18
2155,England,49
2156,Italy,13
2157,England,31
2158,England,30
2159,USA,15
2160,England,12
2161,Australia,14
2162,Australia,31
2163,South Africa,27
2164,Australia,38
2165,Bangladesh,36
2166,Bangladesh,30
2167,USA,43
2168,Russia,19
2169,Italy,37
2170,USA,26
2171,Italy,40
2172,Bangladesh,46
2173,Australia,18
2174,Mexico,38
2175,Bangladesh,13
2176,South Africa,15
2177,Australia,36
2178,Australia,49
2179,New Zealand,21
2180,England,39
2181,New Zealand,39
2182,England,26
2183,Bangladesh,29
2184,USA,44
2185,Italy,42
2186,New Zealand,25
2187,New Zealand,32
2188,Canada,41
2189,Australia,27
2190,Russia,48
2191,Bangladesh,32
2192,USA,28
2193,New Zealand,35
2194,Canada,37
2195,Bangladesh,20
2196,Mexico,25
2197,South Africa,39
2198,Russia,31
2199,New Zealand,30
2200,Bangladesh,47
2201,Canada,22
2202,Australia,47
2203,Mexico,28
2204,England,36
2205,Canada,20
2206,USA,35
2207,USA,43
2208,Australia,48
2209,Canada,24
2210,Italy,23
2211,England,46
2212,Russia,29
2213,Canada,43
2214,England,25
2215,England,49
2216,USA,33
2217,South Africa,13
2218,Mexico,18
2219,England,24
2220,New Zealand,22
2221,Bangladesh,36
2222,Mexico,36
2223,Canada,29
2224,Italy,12
2225,Russia,13
2226,South Africa,28
2227,Mexico,33
2228,USA,34
2229,Italy,26
2230,Canada,42
2231,Bangladesh,23
2232,England,32
2233,Bangladesh,43
2234,Australia,42
2235,Mexico,32
2236,New Zealand,42
2237,Canada,24
2238,Mexico,49
2239,New Zealand,47
2240,Italy,27
2241,South Africa,29
2242,Mexico,18
2243,South Africa,26
2244,Australia,32
2245,England,18
2246,Russia,25
2247,Russia,35
2248,Canada,43
2249,USA,38
2250,Italy,25
2251,Bangladesh,12
2252,Mexico,27
2253,England,41
2254,Bangladesh,38
2255,Mexico,45
2256,Bangladesh,24
2257,New Zealand,40
2258,Russia,20
2259,England,28
2260,Canada,29
2261,Mexico,29
2262,Canada,26
2263,New Zealand,31
2264,Italy,19
2265,South Africa,25
2266,Australia,23
2267,Mexico,20
2268,South Africa,44
2269,Italy,15
2270,Australia,23
2271,New Zealand,26
2272,Italy,46
2273,Bangladesh,16
2274,Australia,46
2275,Canada,41
2276,South Africa,15
2277,Bangladesh,47
2278,Australia,31
2279,England,36
2280,Mexico,45
2281,South Africa,14
2282,Mexico,25
2283,England,15
2284,Canada,43
2285,USA,37
2286,Bangladesh,20
2287,England,13
2288,England,37
2289,Mexico,48
2290,New Zealand,25
2291,Mexico,50
2292,New Zealand,26
2293,England,14
2294,England,14
2295,Mexico,12
2296,Bangladesh,31
2297,Bangladesh,12
2298,England,39
2299,Mexico,30
2300,Canada,30
2301,Mexico,45
2302,Mexico,46
2303,Bangladesh,35
2304,Mexico,24
2305,USA,22
2306,England,43
2307,USA,19
2308,Italy,45
2309,USA,17
2310,Canada,13
2311,Canada,29
2312,Russia,49
2313,Russia,16
2314,Russia,23
2315,Bangladesh,42
2316,New Zealand,41
2317,England,17
2318,Australia,21
2319,Australia,49
2320,England,40
2321,England,32
2322,Italy,17
2323,New Zealand,47
2324,USA,22
2325,USA,31
2326,Russia,18
2327,USA,45
2328,USA,13
2329,Russia,30
2330,Mexico,20
2331,Russia,23
2332,Australia,46
2333,New Zealand,18
2334,England,41
2335,England,47
2336,Bangladesh,38
2337,South Africa,24
2338,Bangladesh,24
2339,New Zealand,24
2340,Mexico,26
2341,Russia,36
2342,Australia,50
2343,Australia,44
2344,Canada,50
2345,USA,42
2346,Italy,28
2347,Canada,49
2348,USA,18
2349,Australia,40
2350,Bangladesh,13
2351,USA,40
2352,Australia,39
2353,Bangladesh,21
2354,Italy,45
2355,Italy,39
2356,New Zealand,31
2357,Australia,30
2358,Australia,50
2359,South Africa,50
2360,Russia,23
2361,USA,16
2362,Canada,13
2363,Canada,12
2364,Australia,34
2365,New Zealand,43
2366,Australia,22
2367,Italy,38
2368,England,24
2369,Bangladesh,38
2370,Bangladesh,20
2371,Canada,43
2372,Bangladesh,23
2373,Australia,29
2374,Australia,41
2375,Italy,38
2376,Canada,33
2377,Italy,26
2378,Mexico,26
2379,Mexico,50
2380,Canada,16
2381,Russia,45
2382,England,38
2383,Canada,50
2384,South Africa,42
2385,Canada,42
2386,Canada,43
2387,USA,35
2388,England,16
2389,Italy,40
2390,England,16
2391,USA,21
2392,Mexico,18
2393,Italy,17
2394,Italy,32
2395,USA,42
2396,Australia,30
2397,Australia,34
2398,Bangladesh,15
2399,New Zealand,35
2400,Bangladesh,17
2401,USA,34
2402,New Zealand,40
2403,USA,21
2404,Bangladesh,24
2405,South Africa,12
2406,Italy,36
2407,Mexico,48
2408,England,14
2409,USA,49
2410,Canada,18
2411,South Africa,34
2412,Italy,15
2413,South Africa,13
2414,Mexico,16
2415,Australia,19
2416,New Zealand,36
2417,New Zealand,40
2418,Bangladesh,32
2419,Australia,16
2420,Canada,15
2421,Canada,20
2422,Mexico,18
2423,Italy,50
2424,USA,12
2425,Russia,28
2426,USA,44
2427,Bangladesh,27
2428,Italy,32
2429,USA,47
2430,Bangladesh,28
2431,Canada,19
2432,Russia,26
2433,USA,12
2434,Canada,30
2435,Italy,17
2436,Mexico,42
2437,England,39
2438,Canada,13
2439,England,24
2440,England,48
2441,Canada,36
2442,Australia,42
2443,England,22
2444,Russia,40
2445,South Africa,41
2446,USA,17
2447,South Africa,28
2448,England,24
2449,Mexico,34
2450,Italy,34
2451,USA,34
2452,South Africa,30
2453,Australia,21
2454,New Zealand,41
2455,New Zealand,17
2456,Canada,49
2457,Australia,27
2458,USA,22
2459,England,19
2460,England,48
2461,Bangladesh,34
2462,England,16
2463,South Africa,32
2464,New Zealand,27
2465,Bangladesh,27
2466,Bangladesh,32
2467,South Africa,43
2468,Australia,42
2469,Russia,18
2470,Bangladesh,34
2471,South Africa,13
2472,South Africa,35
2473,England,40
2474,Canada,16
2475,Australia,43
2476,New Zealand,21
2477,Italy,48
2478,Canada,17
2479,Russia,48
2480,Italy,14
2481,Canada,32
2482,Bangladesh,17
2483,Canada,15
2484,Canada,34
2485,South Africa,22
2486,South Africa,38
2487,Canada,47
2488,Australia,16
2489,Italy,16
2490,USA,22
2491,USA,43
2492,England,24
2493,England,16
2494,England,20
2495,Australia,16
2496,Bangladesh,35
2497,Russia,46
2498,New Zealand,40
2499,New Zealand,15
2500,Mexico,26
2501,Canada,42
2502,New Zealand,34
2503,Canada,44
2504,England,14
2505,Bangladesh,23
2506,Bangladesh,37
2507,New Zealand,31
2508,Bangladesh,28
2509,New Zealand,50
2510,Canada,17
2511,Mexico,15
2512,England,16
2513,Australia,29
2514,New Zealand,29
2515,USA,47
2516,Australia,38
2517,USA,32
2518,Mexico,32
2519,South Africa,13
2520,Bangladesh,44
2521,South Africa,20
2522,New Zealand,47
2523,Russia,22
2524,Canada,19
2525,New Zealand,31
2526,Russia,49
2527,South Africa,40
2528,Australia,19
2529,Canada,40
2530,Russia,14
2531,USA,12
2532,New Zealand,13
2533,USA,20
2534,Mexico,18
2535,Mexico,42
2536,Canada,37
2537,USA,20
2538,South Africa,14
2539,Australia,36
2540,Australia,43
2541,Russia,50
2542,Australia,15
2543,Australia,31
2544,South Africa,47
2545,England,22
2546,USA,43
2547,Canada,43
2548,England,15
2549,Canada,28
2550,South Africa,28
2551,Italy,39
2552,Australia,45
2553,Bangladesh,32
2554,Mexico,34
2555,South Africa,49
2556,Australia,15
2557,Russia,17
2558,Australia,13
2559,Canada,33
2560,Russia,14
2561,Mexico,25
2562,Russia,37
2563,New Zealand,38
2564,England,13
2565,England,30
2566,Italy,15
2567,Australia,44
2568,Russia,45
2569,England,46
2570,USA,40
2571,USA,39
2572,Bangladesh,27
2573,Italy,32
2574,Canada,16
2575,New Zealand,13
2576,Russia,27
2577,South Africa,28
2578,USA,44
2579,Bangladesh,48
2580,South Africa,21
2581,Mexico,33
2582,Bangladesh,33
2583,Canada,33
2584,Russia,12
2585,Canada,26
2586,Bangladesh,17
2587,South Africa,24
2588,Australia,45
2589,Canada,16
2590,Russia,38
2591,Australia,36
2592,Bangladesh,33
2593,South Africa,28
2594,England,49
2595,Bangladesh,36
2596,Australia,44
2597,Australia,31
2598,South Africa,49
2599,USA,25
2600,New Zealand,20
2601,New Zealand,12
2602,USA,43
2603,England,20
2604,South Africa,15
2605,Mexico,22
2606,Italy,26
2607,Italy,37
2608,Canada,12
2609,Bangladesh,36
2610,New Zealand,37
2611,Canada,35
2612,Australia,45
2613,Australia,42
2614,Bangladesh,17
2615,Mexico,34
2616,New Zealand,36
2617,England,33
2618,Italy,47
2619,Canada,30
2620,South Africa,42
2621,Italy,48
2622,Mexico,12
2623,Canada,43
2624,Australia,23
2625,England,35
2626,USA,17
2627,Russia,13
2628,South Africa,29
2629,USA,37
2630,Italy,48
2631,Italy,22
2632,Mexico,18
2633,Bangladesh,13
2634,New Zealand,21
2635,Italy,41
2636,USA,19
2637,England,40
2638,Russia,32
2639,Australia,27
2640,Canada,23
2641,South Africa,49
2642,South Africa,25
2643,England,24
2644,Bangladesh,35
2645,Canada,35
2646,Italy,40
2647,South Africa,27
2648,Mexico,36
2649,Italy,37
2650,Australia,50
2651,Mexico,34
2652,New Zealand,34
2653,Mexico,34
2654,Canada,27
2655,South Africa,26
2656,England,33
2657,New Zealand,25
2658,New Zealand,41
2659,USA,46
2660,Mexico,30
2661,England,16
2662,Canada,22
2663,England,42
2664,USA,15
2665,England,39
2666,Bangladesh,44
2667,Australia,14
2668,USA,16
2669,Canada,37
2670,Canada,35
2671,Canada,18
2672,Bangladesh,36
2673,Australia,32
2674,New Zealand,39
2675,Australia,29
2676,Mexico,28
2677,Russia,29
2678,Australia,23
2679,England,33
2680,Russia,23
2681,Mexico,12
2682,Australia,43
2683,New Zealand,47
2684,Australia,14
2685,Bangladesh,18
2686,Canada,16
2687,Russia,38
2688,Bangladesh,30
2689,Australia,31
2690,England,43
2691,Bangladesh,14
2692,USA,34
2693,New Zealand,12
2694,USA,21
2695,Italy,17
2696,Mexico,48
2697,South Africa,44
2698,Bangladesh,24
2699,Canada,15
2700,Italy,49
2701,South Africa,20
2702,USA,24
2703,Canada,44
2704,USA,14
2705,Bangladesh,19
2706,Australia,42
2707,Australia,21
2708,USA,33
2709,South Africa,28
2710,England,26
2711,England,29
2712,Bangladesh,38
2713,USA,46
2714,Russia,18
2715,Russia,33
2716,Bangladesh,18
2717,USA,42
2718,Australia,34
2719,Russia,12
2720,Russia,23
2721,New Zealand,12
2722,Canada,42
2723,England,19
2724,Canada,32
2725,New Zealand,29
2726,Russia,31
2727,England,24
2728,Italy,29
2729,USA,13
2730,Mexico,12
2731,Australia,40
2732,Russia,24
2733,England,29
2734,Mexico,43
2735,South Africa,15
2736,Bangladesh,24
2737,Italy,23
2738,Bangladesh,32
2739,Australia,40
2740,South Africa,19
2741,Australia,50
2742,Australia,40
2743,Canada,26
2744,USA,16
2745,New Zealand,24
2746,Russia,44
2747,South Africa,38
2748,Canada,18
2749,Mexico,17
2750,Mexico,48
2751,South Africa,21
2752,England,49
2753,New Zealand,28
2754,South Africa,13
2755,Australia,32
2756,England,38
2757,Italy,30
2758,Canada,28
2759,USA,31
2760,Mexico,15
2761,Australia,15
2762,Russia,25
2763,Italy,37
2764,England,41
2765,England,20
2766,Bangladesh,43
2767,New Zealand,32
2768,Italy,24
2769,South Africa,32
2770,Mexico,50
2771,Bangladesh,49
2772,New Zealand,21
2773,Mexico,37
2774,Australia,50
2775,Canada,25
2776,Canada,24
2777,Russia,38
2778,Australia,37
2779,Australia,36
2780,Italy,29
2781,Bangladesh,16
2782,South Africa,33
2783,Canada,41
2784,Italy,20
2785,New Zealand,48
2786,Australia,23
2787,Mexico,38
2788,Canada,39
2789,Australia,38
2790,England,36
2791,South Africa,48
2792,New Zealand,38
2793,England,49
2794,New Zealand,36
2795,Australia,31
2796,Bangladesh,48
2797,Canada,18
2798,South Africa,12
2799,Russia,34
2800,Mexico,28
2801,Canada,41
2802,South Africa,47
